name,organization_name,occurrences
oas2-unused-definition,channel4.com,1.0
oas2-unused-definition,parliament.uk,0.25
oas2-unused-definition,kubernetes.io,102.33333333333333
oas2-unused-definition,thetvdb.com,0.5
oas2-unused-definition,taxamo.com,8.5
oas2-unused-definition,naviplancentral.com,1.3333333333333333
oas2-unused-definition,text2data.org,0.5
oas2-unused-definition,illumidesk.com,2.0
oas2-unused-definition,microsoft.com,0.42857142857142855
path-not-include-query,formapi.io,1.5
path-not-include-query,flickr.com,11.0
path-not-include-query,snyk.io,1.5
path-not-include-query,clicksend.com,10.0
path-not-include-query,opensuse.org,3.0
path-not-include-query,weatherbit.io,22.5
path-not-include-query,azure.com/hdinsight-job,1.0
path-not-include-query,icons8.com,3.0
path-not-include-query,discourse.local,0.5
path-not-include-query,staging-ecotaco.com,0.5
oas2-api-schemes,postmarkapp.com,0.3333333333333333
oas2-api-schemes,tyk.com,0.5
oas2-api-schemes,royalmail.com,0.5
oas2-api-schemes,faceidentity-beta.azurewebsites.net,0.5
oas2-api-schemes,uebermaps.com,0.5
oas2-api-schemes,inpe.br,0.5
oas2-api-schemes,qualpay.com,0.5
oas2-api-schemes,nba.com,0.5
oas2-api-schemes,mastercard.com,0.13333333333333333
oas2-api-schemes,swagger.io,0.5
oas2-api-schemes,nrm.se,0.5
oas2-api-schemes,openapi-generator.tech,0.5
oas2-api-schemes,quicksold.co.uk,0.5
oas2-api-schemes,opentrials.local,0.5
oas2-api-schemes,lumminary.com,0.5
oas2-api-schemes,testfire.net,0.5
oas2-api-schemes,paccurate.io,0.5
oas2-api-schemes,setlist.fm,0.5
oas2-api-schemes,parliament.uk,0.16666666666666666
oas2-api-schemes,kubernetes.io,0.6666666666666666
oas2-api-schemes,cycat.org,0.5
oas2-api-host,prss.org,0.5
oas2-api-host,royalmail.com,0.5
oas2-api-host,voodoomfg.com,0.5
oas2-api-host,inpe.br,0.5
oas2-api-host,mastercard.com,0.06666666666666667
oas2-api-host,swagger.io,0.5
oas2-api-host,opto22.com,0.3333333333333333
oas2-api-host,nrm.se,0.5
oas2-api-host,linuxfoundation.org,0.5
oas2-api-host,gitea.io,0.5
oas2-api-host,testfire.net,0.5
oas2-api-host,paccurate.io,0.5
oas2-api-host,setlist.fm,0.5
oas2-api-host,parliament.uk,0.16666666666666666
oas2-api-host,thetvdb.com,0.5
oas2-api-host,cycat.org,0.5
typed-enum,zuora.com,5.5
typed-enum,apptigent.com,9.0
typed-enum,opensuse.org,2.5
typed-enum,enode.io,1.0
typed-enum,wowza.com,16.0
typed-enum,zoom.us,134.0
typed-enum,daniweb.com,3.5
typed-enum,stackexchange.com,5.0
typed-enum,youneedabudget.com,15.5
typed-enum,bitbucket.org,10.0
typed-enum,probely.com,11.0
typed-enum,gov.bc.ca,3.6
typed-enum,interactivebrokers.com,2.0
typed-enum,visualstudio.com,70.0
typed-enum,netboxdemo.com,0.6666666666666666
typed-enum,oxforddictionaries.com,3.0
typed-enum,whatsapp.local,7.333333333333333
typed-enum,vimeo.com,14.5
typed-enum,bhagavadgita.io,1.5
typed-enum,id4i.de,15.0
typed-enum,bbci.co.uk,1.0
typed-enum,dracoon.team,17.5
typed-enum,bungie.net,1510.5
typed-enum,wordnik.com,4.0
typed-enum,remove.bg,2.0
typed-enum,reverb.com,6.0
typed-enum,ote-godaddy.com,0.2
oas3-examples-value-or-externalValue,exavault.com,1.0
oas3-examples-value-or-externalValue,opensuse.org,0.5
oas3-examples-value-or-externalValue,clubhouseapi.com,1.0
oas3-server-trailing-slash,apple.com,0.3333333333333333
oas3-server-trailing-slash,enode.io,0.5
oas3-server-trailing-slash,patrowl.local,5.0
oas3-server-trailing-slash,ideal-postcodes.co.uk,0.5
oas3-server-trailing-slash,maif.local,0.5
oas3-server-trailing-slash,googleapis.com/factchecktools,1.0
oas3-server-trailing-slash,googleapis.com/billingbudgets,2.0
oas3-server-trailing-slash,googleapis.com/dataflow,1.0
oas3-server-trailing-slash,googleapis.com/iamcredentials,1.0
oas3-server-trailing-slash,googleapis.com/privateca,2.0
oas3-server-trailing-slash,googleapis.com/cloudfunctions,2.0
oas3-server-trailing-slash,googleapis.com/essentialcontacts,1.0
oas3-server-trailing-slash,googleapis.com/orgpolicy,1.0
oas3-server-trailing-slash,googleapis.com/remotebuildexecution,3.0
oas3-server-trailing-slash,googleapis.com/webrisk,1.0
oas3-server-trailing-slash,googleapis.com/servicenetworking,2.0
oas3-server-trailing-slash,googleapis.com/binaryauthorization,2.0
oas3-server-trailing-slash,googleapis.com/area120tables,1.0
oas3-server-trailing-slash,googleapis.com/toolresults,1.0
oas3-server-trailing-slash,googleapis.com/clouderrorreporting,1.0
oas3-server-trailing-slash,googleapis.com/civicinfo,1.0
oas3-server-trailing-slash,googleapis.com/apigee,1.0
oas3-server-trailing-slash,googleapis.com/firebasedynamiclinks,1.0
oas3-server-trailing-slash,googleapis.com/runtimeconfig,2.0
oas3-server-trailing-slash,googleapis.com/adexchangebuyer2,1.0
oas3-server-trailing-slash,googleapis.com/proximitybeacon,1.0
oas3-server-trailing-slash,googleapis.com/resourcesettings,1.0
oas3-server-trailing-slash,googleapis.com/libraryagent,1.0
oas3-server-trailing-slash,googleapis.com/networkservices,2.0
oas3-server-trailing-slash,googleapis.com/pagespeedonline,1.0
oas3-server-trailing-slash,googleapis.com/tasks,1.0
oas3-server-trailing-slash,googleapis.com/sqladmin,2.0
oas3-server-trailing-slash,googleapis.com/mybusinesslodging,1.0
oas3-server-trailing-slash,googleapis.com/mybusinessaccountmanagement,1.0
oas3-server-trailing-slash,googleapis.com/alertcenter,1.0
oas3-server-trailing-slash,googleapis.com/servicemanagement,1.0
oas3-server-trailing-slash,googleapis.com/smartdevicemanagement,1.0
oas3-server-trailing-slash,googleapis.com/domains,2.0
oas3-server-trailing-slash,googleapis.com/sheets,1.0
oas3-server-trailing-slash,googleapis.com/cloudiot,1.0
oas3-server-trailing-slash,googleapis.com/genomics,3.0
oas3-server-trailing-slash,googleapis.com/oslogin,3.0
oas3-server-trailing-slash,googleapis.com/gamesManagement,1.0
oas3-server-trailing-slash,googleapis.com/gkehub,5.0
oas3-server-trailing-slash,googleapis.com/networkmanagement,2.0
oas3-server-trailing-slash,googleapis.com/securitycenter,5.0
oas3-server-trailing-slash,googleapis.com/chat,1.0
oas3-server-trailing-slash,googleapis.com/dialogflow,4.0
oas3-server-trailing-slash,googleapis.com/documentai,3.0
oas3-server-trailing-slash,googleapis.com/artifactregistry,3.0
oas3-server-trailing-slash,googleapis.com/analyticsdata,2.0
oas3-server-trailing-slash,googleapis.com/file,2.0
oas3-server-trailing-slash,googleapis.com/cloudresourcemanager,5.0
oas3-server-trailing-slash,googleapis.com/youtubereporting,1.0
oas3-server-trailing-slash,googleapis.com/firestore,3.0
oas3-server-trailing-slash,googleapis.com/translate,2.0
oas3-server-trailing-slash,googleapis.com/redis,2.0
oas3-server-trailing-slash,googleapis.com/cloudkms,1.0
oas3-server-trailing-slash,googleapis.com/accessapproval,2.0
oas3-server-trailing-slash,googleapis.com/cloudprivatecatalog,1.0
oas3-server-trailing-slash,googleapis.com/websecurityscanner,3.0
oas3-server-trailing-slash,googleapis.com/recaptchaenterprise,1.0
oas3-server-trailing-slash,googleapis.com/contactcenterinsights,1.0
oas3-server-trailing-slash,googleapis.com/recommendationengine,1.0
oas3-server-trailing-slash,googleapis.com/cloudidentity,2.0
oas3-server-trailing-slash,googleapis.com/healthcare,2.0
oas3-server-trailing-slash,googleapis.com/composer,2.0
oas3-server-trailing-slash,googleapis.com/searchconsole,1.0
oas3-server-trailing-slash,googleapis.com/appengine,3.0
oas3-server-trailing-slash,googleapis.com/dfareporting,1.0
oas3-server-trailing-slash,googleapis.com/apikeys,1.0
oas3-server-trailing-slash,googleapis.com/bigqueryconnection,1.0
oas3-server-trailing-slash,googleapis.com/commentanalyzer,1.0
oas3-server-trailing-slash,googleapis.com/fcmdata,1.0
oas3-server-trailing-slash,googleapis.com/firebasedatabase,1.0
oas3-server-trailing-slash,googleapis.com/ideahub,1.0
oas3-server-trailing-slash,googleapis.com/prod_tt_sasportal,1.0
oas3-server-trailing-slash,googleapis.com/deploymentmanager,3.0
oas3-server-trailing-slash,googleapis.com/datafusion,2.0
oas3-server-trailing-slash,googleapis.com/tagmanager,2.0
oas3-server-trailing-slash,googleapis.com/storagetransfer,1.0
oas3-server-trailing-slash,googleapis.com/oauth2,2.0
oas3-server-trailing-slash,googleapis.com/admin,3.0
oas3-server-trailing-slash,googleapis.com/bigqueryreservation,3.0
oas3-server-trailing-slash,googleapis.com/doubleclicksearch,1.0
oas3-server-trailing-slash,googleapis.com/ondemandscanning,2.0
oas3-server-trailing-slash,googleapis.com/cloudbuild,4.0
oas3-server-trailing-slash,googleapis.com/policyanalyzer,2.0
oas3-server-trailing-slash,googleapis.com/workflows,2.0
oas3-server-trailing-slash,googleapis.com/secretmanager,2.0
oas3-server-trailing-slash,googleapis.com/transcoder,1.0
oas3-server-trailing-slash,googleapis.com/accesscontextmanager,2.0
oas3-server-trailing-slash,googleapis.com/acceleratedmobilepageurl,1.0
oas3-server-trailing-slash,googleapis.com/androidpublisher,1.0
oas3-server-trailing-slash,googleapis.com/digitalassetlinks,1.0
oas3-server-trailing-slash,googleapis.com/classroom,1.0
oas3-server-trailing-slash,googleapis.com/chromeuxreport,1.0
oas3-server-trailing-slash,googleapis.com/admob,2.0
oas3-server-trailing-slash,googleapis.com/gameservices,2.0
oas3-server-trailing-slash,googleapis.com/language,3.0
oas3-server-trailing-slash,googleapis.com/retail,3.0
oas3-server-trailing-slash,googleapis.com/driveactivity,1.0
oas3-server-trailing-slash,googleapis.com/homegraph,1.0
oas3-server-trailing-slash,googleapis.com/vision,3.0
oas3-server-trailing-slash,googleapis.com/firebaseappcheck,1.0
oas3-server-trailing-slash,googleapis.com/automl,1.0
oas3-server-trailing-slash,googleapis.com/cloudsearch,1.0
oas3-server-trailing-slash,googleapis.com/books,1.0
oas3-server-trailing-slash,googleapis.com/docs,1.0
oas3-server-trailing-slash,googleapis.com/firebasehosting,2.0
oas3-server-trailing-slash,googleapis.com/youtube,1.0
oas3-server-trailing-slash,googleapis.com/lifesciences,1.0
oas3-server-trailing-slash,googleapis.com/streetviewpublish,1.0
oas3-server-trailing-slash,googleapis.com/sourcerepo,1.0
oas3-server-trailing-slash,googleapis.com/vectortile,1.0
oas3-server-trailing-slash,googleapis.com/paymentsresellersubscription,1.0
oas3-server-trailing-slash,googleapis.com/localservices,1.0
oas3-server-trailing-slash,googleapis.com/servicebroker,3.0
oas3-server-trailing-slash,googleapis.com/speech,3.0
oas3-server-trailing-slash,googleapis.com/script,1.0
oas3-server-trailing-slash,googleapis.com/realtimebidding,2.0
oas3-server-trailing-slash,googleapis.com/chromepolicy,1.0
oas3-server-trailing-slash,googleapis.com/slides,1.0
oas3-server-trailing-slash,googleapis.com/reseller,1.0
oas3-server-trailing-slash,googleapis.com/androidenterprise,1.0
oas3-server-trailing-slash,googleapis.com/adsense,1.0
oas3-server-trailing-slash,googleapis.com/videointelligence,5.0
oas3-server-trailing-slash,googleapis.com/datamigration,2.0
oas3-server-trailing-slash,googleapis.com/customsearch,1.0
oas3-server-trailing-slash,googleapis.com/kgsearch,1.0
oas3-server-trailing-slash,googleapis.com/testing,1.0
oas3-server-trailing-slash,googleapis.com/container,2.0
oas3-server-trailing-slash,googleapis.com/datastore,3.0
oas3-server-trailing-slash,googleapis.com/memcache,2.0
oas3-server-trailing-slash,googleapis.com/cloudtrace,3.0
oas3-server-trailing-slash,googleapis.com/iap,2.0
oas3-server-trailing-slash,googleapis.com/playcustomapp,1.0
oas3-server-trailing-slash,googleapis.com/policysimulator,2.0
oas3-server-trailing-slash,googleapis.com/firebase,1.0
oas3-server-trailing-slash,googleapis.com/iam,1.0
oas3-server-trailing-slash,googleapis.com/bigtableadmin,2.0
oas3-server-trailing-slash,googleapis.com/servicedirectory,2.0
oas3-server-trailing-slash,googleapis.com/recommender,2.0
oas3-server-trailing-slash,googleapis.com/trafficdirector,1.0
oas3-server-trailing-slash,googleapis.com/cloudasset,6.0
oas3-server-trailing-slash,googleapis.com/cloudbilling,1.0
oas3-server-trailing-slash,googleapis.com/abusiveexperiencereport,1.0
oas3-server-trailing-slash,googleapis.com/displayvideo,4.0
oas3-server-trailing-slash,googleapis.com/ml,1.0
oas3-server-trailing-slash,googleapis.com/networkconnectivity,1.0
oas3-server-trailing-slash,googleapis.com/webfonts,1.0
oas3-server-trailing-slash,googleapis.com/cloudprofiler,1.0
oas3-server-trailing-slash,googleapis.com/eventarc,2.0
oas3-server-trailing-slash,googleapis.com/analyticsadmin,1.0
oas3-server-trailing-slash,googleapis.com/verifiedaccess,1.0
oas3-server-trailing-slash,googleapis.com/safebrowsing,1.0
oas3-server-trailing-slash,googleapis.com/people,1.0
oas3-server-trailing-slash,googleapis.com/fcm,1.0
oas3-server-trailing-slash,googleapis.com/firebasestorage,1.0
oas3-server-trailing-slash,googleapis.com/manufacturers,1.0
oas3-server-trailing-slash,googleapis.com/servicecontrol,2.0
oas3-server-trailing-slash,googleapis.com/datalabeling,1.0
oas3-server-trailing-slash,googleapis.com/dlp,1.0
oas3-server-trailing-slash,googleapis.com/mybusinessnotifications,1.0
oas3-server-trailing-slash,googleapis.com/containeranalysis,2.0
oas3-server-trailing-slash,googleapis.com/cloudtasks,3.0
oas3-server-trailing-slash,googleapis.com/pubsub,3.0
oas3-server-trailing-slash,googleapis.com/texttospeech,2.0
oas3-server-trailing-slash,googleapis.com/cloudprivatecatalogproducer,1.0
oas3-server-trailing-slash,googleapis.com/sasportal,1.0
oas3-server-trailing-slash,googleapis.com/spanner,1.0
oas3-server-trailing-slash,googleapis.com/serviceusage,2.0
oas3-server-trailing-slash,googleapis.com/chromemanagement,1.0
oas3-server-trailing-slash,googleapis.com/androiddeviceprovisioning,1.0
oas3-server-trailing-slash,googleapis.com/licensing,1.0
oas3-server-trailing-slash,googleapis.com/indexing,1.0
oas3-server-trailing-slash,googleapis.com/firebaseml,2.0
oas3-server-trailing-slash,googleapis.com/tpu,2.0
oas3-server-trailing-slash,googleapis.com/domainsrdap,1.0
oas3-server-trailing-slash,googleapis.com/playablelocations,1.0
oas3-server-trailing-slash,googleapis.com/groupsmigration,1.0
oas3-server-trailing-slash,googleapis.com/androidmanagement,1.0
oas3-server-trailing-slash,googleapis.com/run,3.0
oas3-server-trailing-slash,googleapis.com/jobs,4.0
oas3-server-trailing-slash,googleapis.com/networksecurity,1.0
oas3-server-trailing-slash,googleapis.com/clouddebugger,1.0
oas3-server-trailing-slash,googleapis.com/monitoring,2.0
oas3-server-trailing-slash,googleapis.com/youtubeAnalytics,2.0
oas3-server-trailing-slash,googleapis.com/policytroubleshooter,2.0
oas3-server-trailing-slash,googleapis.com/assuredworkloads,2.0
oas3-server-trailing-slash,googleapis.com/gamesConfiguration,1.0
oas3-server-trailing-slash,googleapis.com/cloudscheduler,2.0
oas3-server-trailing-slash,googleapis.com/my-business,1.0
oas3-server-trailing-slash,googleapis.com/dns,3.0
oas3-server-trailing-slash,googleapis.com/analyticsreporting,1.0
oas3-server-trailing-slash,googleapis.com/blogger,2.0
oas3-server-trailing-slash,googleapis.com/mybusinessplaceactions,1.0
oas3-server-trailing-slash,googleapis.com/games,1.0
oas3-server-trailing-slash,googleapis.com/gmailpostmastertools,2.0
oas3-server-trailing-slash,googleapis.com/serviceconsumermanagement,2.0
oas3-server-trailing-slash,googleapis.com/notebooks,1.0
oas3-server-trailing-slash,googleapis.com/logging,1.0
oas3-server-trailing-slash,googleapis.com/adexperiencereport,1.0
oas3-server-trailing-slash,googleapis.com/bigquerydatatransfer,1.0
oas3-server-trailing-slash,googleapis.com/datacatalog,2.0
oas3-server-trailing-slash,googleapis.com/cloudshell,2.0
oas3-server-trailing-slash,googleapis.com/cloudchannel,1.0
oas3-server-trailing-slash,googleapis.com/osconfig,3.0
oas3-server-trailing-slash,googleapis.com/gmail,1.0
oas3-server-trailing-slash,googleapis.com/workflowexecutions,2.0
oas3-server-trailing-slash,googleapis.com/apigateway,4.0
oas3-server-trailing-slash,googleapis.com/metastore,2.0
oas3-server-trailing-slash,googleapis.com/pubsublite,1.0
oas3-server-trailing-slash,googleapis.com/vault,1.0
oas3-server-trailing-slash,googleapis.com/sts,2.0
oas3-server-trailing-slash,googleapis.com/poly,1.0
oas3-server-trailing-slash,googleapis.com/firebaserules,1.0
oas3-server-trailing-slash,googleapis.com/dataproc,2.0
oas3-server-trailing-slash,googleapis.com/baremetalsolution,1.0
oas3-server-trailing-slash,googleapis.com/managedidentities,3.0
oas3-server-trailing-slash,googleapis.com/sql,1.0
oas3-server-trailing-slash,stripe.com,0.5
oas3-server-trailing-slash,worldtimeapi.org,0.5
oas3-server-trailing-slash,nebl.io,0.5
oas3-server-trailing-slash,clubhouseapi.com,0.5
oas3-server-trailing-slash,datumbox.com,0.5
oas3-server-trailing-slash,here.com,0.3333333333333333
oas3-server-trailing-slash,truesight.local,1.0
oas3-server-trailing-slash,gov.bc.ca,1.0
oas3-server-trailing-slash,xkcd.com,0.5
oas3-server-trailing-slash,orthanc-server.com,0.5
oas3-server-trailing-slash,patientview.org,0.5
oas3-server-trailing-slash,geodesystems.com,0.5
oas3-server-trailing-slash,oceandrivers.com,0.5
oas3-server-trailing-slash,velopayments.com,0.5
oas3-server-trailing-slash,eos.local,0.5
oas3-server-trailing-slash,climate.com,0.5
oas3-server-trailing-slash,mailboxvalidator.com,0.5
oas3-server-trailing-slash,neowsapp.com,0.5
oas3-server-trailing-slash,hubapi.com,0.9166666666666666
oas3-server-trailing-slash,xero.com,0.125
oas3-server-trailing-slash,brex.io,0.5
oas3-server-trailing-slash,presalytics.io,0.25
oas3-server-trailing-slash,walletobjects.googleapis.com,0.5
oas3-server-trailing-slash,hackathonwatch.com,0.5
oas3-server-trailing-slash,rudder.example.local,0.5
duplicated-entry-in-enum,ix-api.net,0.5
duplicated-entry-in-enum,cloudrf.com,0.5
duplicated-entry-in-enum,openfigi.com,1.0
no-script-tags-in-markdown,trashnothing.com,0.5
no-script-tags-in-markdown,api.video,0.5
no-script-tags-in-markdown,lumminary.com,0.5
oas2-operation-formData-consume-check,avaza.com,0.5
no-eval-in-markdown,orthanc-server.com,1.0
unrecognized-format,whatsapp.local,0.3333333333333333
oas2-anyOf,kubernetes.io,3.6666666666666665
oas2-oneOf,kubernetes.io,3.6666666666666665
